zone,q,logR,logRho,logT,logP,logPgas,luminosity,x_mass_fraction_H,y_mass_fraction_He,z_mass_fraction_metals,gamma1,opacity,pp,cno,gradr,gradT,grada,actual_gradT
23,9.99999999988687000E-01,4.31409933991597000E-01,-8.58887470693530000E+00,4.32169738987760000E+00,3.86719642695903000E+00,3.83741717943237000E+00,5.85006666265384000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.52388550832196000E+00,6.32105363224605000E+00,3.77934619911575000E-28,0.00000000000000000E+00,2.13493135297653000E-01,2.13493135297653000E-01,3.17938852284763000E-01,2.13493127744411000E-01
24,9.99999999988062000E-01,4.31397374374925000E-01,-8.57097143346617000E+00,4.32660862602560000E+00,3.88987854791242000E+00,3.86031405822917000E+00,5.85006666265384000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.53084232067640000E+00,6.34236133805862000E+00,3.93841326777569000E-28,0.00000000000000000E+00,2.15092128238630000E-01,2.15092128238630000E-01,3.21017686117130000E-01,2.15092118463959000E-01
25,9.99999999986812000E-01,4.31373266545627000E-01,-8.54850626064546000E+00,4.33282445217816000E+00,3.91839470640910000E+00,3.88908638847717000E+00,5.85006666265383000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.53857218595287000E+00,6.37233558747071000E+00,4.14751699680482000E-28,0.00000000000000000E+00,2.18050163071293000E-01,2.18050163071293000E-01,3.24484145769942000E-01,2.18050165023799000E-01
26,9.99999999985562000E-01,4.31350370343998000E-01,-8.52750610751511000E+00,4.33873160714562000E+00,3.94515875536685000E+00,3.91606849157150000E+00,5.85006666265383000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.54494178684022000E+00,6.40194011166501000E+00,4.35301308026161000E-28,0.00000000000000000E+00,2.20778749718597000E-01,2.20778749718597000E-01,3.27309020726496000E-01,2.20778750177558000E-01
27,9.99999999984312000E-01,4.31328551569172000E-01,-8.50779538757356000E+00,4.34436015316409000E+00,3.97037366263148000E+00,3.94146987650705000E+00,5.85006666265382000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.55025715356780000E+00,6.43126642702490000E+00,4.55514569467549000E-28,0.00000000000000000E+00,2.23282545867864000E-01,2.23282545867864000E-01,3.29565596286422000E-01,2.23282527753995000E-01
28,9.99999999983062000E-01,4.31307697843836000E-01,-8.49105555025855000E+00,4.34919322368415000E+00,3.99184708440895000E+00,3.96309025987935000E+00,5.85006666265381000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.55428518271432000E+00,6.45787430804030000E+00,4.73416597800019000E-28,0.00000000000000000E+00,2.25602847270848000E-01,2.25602847270848000E-01,3.31195771278726000E-01,2.25602834630740000E-01
29,9.99999999982066000E-01,4.31291706340908000E-01,-8.47691736568971000E+00,4.35332984251419000E+00,4.01004593076664000E+00,3.98140199210352000E+00,5.85006666265381000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.55734939477858000E+00,6.48097108073558000E+00,4.89083310105485000E-28,0.00000000000000000E+00,2.27332707397651000E-01,2.27332707397651000E-01,3.32394454657143000E-01,2.27332698466705000E-01
30,9.99999999981070000E-01,4.31276225366023000E-01,-8.45686629502018000E+00,4.35931445001238000E+00,4.03599316982932000E+00,4.00748585153039000E+00,5.85006666265380000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56116254876719000E+00,6.51355160768504000E+00,5.12195333883608000E-28,0.00000000000000000E+00,2.28939354816539000E-01,2.28939354816539000E-01,3.33857740317564000E-01,2.28939355703870000E-01
31,9.99999999979078000E-01,4.31246655809825000E-01,-8.43190327660735000E+00,4.36681479414653000E+00,4.06834958907291000E+00,4.04000158179391000E+00,5.85006666265379000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56497539602529000E+00,6.55931743712837000E+00,5.42501337861153000E-28,0.00000000000000000E+00,2.31905317170458000E-01,2.31905317170458000E-01,3.35370493016694000E-01,2.31905348933573000E-01
32,9.99999999977086000E-01,4.31218732427196000E-01,-8.41435800973956000E+00,4.37212463087351000E+00,4.09113276529465000E+00,4.06288869376520000E+00,5.85006666265378000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56713415785847000E+00,6.59460750068627000E+00,5.64868879506806000E-28,0.00000000000000000E+00,2.34669587681142000E-01,2.34669587681142000E-01,3.36267252024699000E-01,2.34669603906117000E-01
33,9.99999999976089000E-01,4.31205321624697000E-01,-8.40320302890182000E+00,4.37555807838602000E+00,4.10568528886318000E+00,4.07749617741257000E+00,5.85006666265378000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56833503774035000E+00,6.61679919089199000E+00,5.79566992010803000E-28,0.00000000000000000E+00,2.35955690734346000E-01,2.35955690734346000E-01,3.36774313416168000E-01,2.35955699786631000E-01
34,9.99999999975093000E-01,4.31192249700826000E-01,-8.38720856048890000E+00,4.38055742948055000E+00,4.12664116728154000E+00,4.09851625611814000E+00,5.85006666265377000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56987481224155000E+00,6.64822464395893000E+00,6.01311608309384000E-28,0.00000000000000000E+00,2.37145646128859000E-01,2.37145646128859000E-01,3.37426161630146000E-01,2.37145647392784000E-01
35,9.99999999973101000E-01,4.31167047849368000E-01,-8.36703504825708000E+00,4.38688908081178000E+00,4.15310250385084000E+00,4.12505340383250000E+00,5.85006666265376000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57158684212909000E+00,6.69028530491395000E+00,6.29904921445540000E-28,0.00000000000000000E+00,2.39349148703142000E-01,2.39349148703142000E-01,3.38149944102480000E-01,2.39349127860235000E-01
36,9.99999999971109000E-01,4.31142985787942000E-01,-8.34807977377060000E+00,4.39290858787418000E+00,4.17804911166428000E+00,4.15005789865285000E+00,5.85006666265375000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57299996351787000E+00,6.72974915086260000E+00,6.58009408166446000E-28,0.00000000000000000E+00,2.41358105892300000E-01,2.41358105892300000E-01,3.38741904684007000E-01,2.41358094101494000E-01
37,9.99999999969117000E-01,4.31119947605823000E-01,-8.33020312905464000E+00,4.39864438581951000E+00,4.20164512359068000E+00,4.17369733696117000E+00,5.85006666265374000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57419454640205000E+00,6.76614931126428000E+00,6.85662673927122000E-28,0.00000000000000000E+00,2.43139620488590000E-01,2.43139620488590000E-01,3.39239462891133000E-01,2.43139623833288000E-01
38,9.99999999967125000E-01,4.31097835032372000E-01,-8.31344765682093000E+00,4.40406743955251000E+00,4.22381541253455000E+00,4.19589938383436000E+00,5.85006666265373000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57522795796627000E+00,6.79906600256703000E+00,7.12635844945813000E-28,0.00000000000000000E+00,2.44705696966311000E-01,2.44705696966311000E-01,3.39668365031474000E-01,2.44705697761070000E-01
39,9.99999999965171000E-01,4.31076973408745000E-01,-8.29769281067338000E+00,4.40920760210955000E+00,4.24470870695202000E+00,4.21681475345434000E+00,5.85006666265372000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57612248767632000E+00,6.82952627840801000E+00,7.38965429660030000E-28,0.00000000000000000E+00,2.46064292003092000E-01,2.46064292003092000E-01,3.40037801392133000E-01,2.46064300958531000E-01
40,9.99999999963218000E-01,4.31056852169078000E-01,-8.28268873775838000E+00,4.41413743718569000E+00,4.26464643531681000E+00,4.23676696486294000E+00,5.85006666265371000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57688888696102000E+00,6.85922957786297000E+00,7.64944202584686000E-28,0.00000000000000000E+00,2.47302382430624000E-01,2.47302382430624000E-01,3.40352818130663000E-01,2.47302392922467000E-01
41,9.99999999961265000E-01,4.31037411553884000E-01,-8.26836871119221000E+00,4.41887404525807000E+00,4.28371223224964000E+00,4.25584067453003000E+00,5.85006666265370000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57752980736068000E+00,6.88917741478173000E+00,7.90589971605432000E-28,0.00000000000000000E+00,2.48472278482156000E-01,2.48472278482156000E-01,3.40615548133886000E-01,2.48472268456254000E-01
42,9.99999999959312000E-01,4.31018599017317000E-01,-8.24810348162577000E+00,4.42569421445567000E+00,4.31083242541414000E+00,4.28295022862792000E+00,5.85006666265369000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57825051168849000E+00,6.93388247638100000E+00,8.28359239677548000E-28,0.00000000000000000E+00,2.49591902464206000E-01,2.49591902464206000E-01,3.40905218478334000E-01,2.49591890353444000E-01
43,9.99999999955406000E-01,4.30982682500183000E-01,-8.22897346808721000E+00,4.43207703431086000E+00,4.33636633843842000E+00,4.30848431627758000E+00,5.85006666265366000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57873498643528000E+00,6.98683394412173000E+00,8.65666974166498000E-28,0.00000000000000000E+00,2.51874207746907000E-01,2.51874207746907000E-01,3.41111421669474000E-01,2.51874216985668000E-01
44,9.99999999953453000E-01,4.30965494954570000E-01,-8.21687799101718000E+00,4.43618319920592000E+00,4.35259383153334000E+00,4.32469873280467000E+00,5.85006666265365000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57890600223605000E+00,7.02276900211750000E+00,8.90118213561023000E-28,0.00000000000000000E+00,2.53065083917731000E-01,2.53065083917731000E-01,3.41183262104699000E-01,2.53065091793111000E-01
45,9.99999999951500000E-01,4.30948777534935000E-01,-8.19962209217451000E+00,4.44213554152835000E+00,4.37585536776292000E+00,4.34792390214456000E+00,5.85006666265364000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57893808013756000E+00,7.07795820872702000E+00,9.26201674473323000E-28,0.00000000000000000E+00,2.54241421379668000E-01,2.54241421379668000E-01,3.41195179501059000E-01,2.54241416010189000E-01
46,9.99999999947594000E-01,4.30916639699456000E-01,-8.18321216264874000E+00,4.44776714909425000E+00,4.39794043685517000E+00,4.36997963668321000E+00,5.85006666265362000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57873647864142000E+00,7.13947350284560000E+00,9.61872274502645000E-28,0.00000000000000000E+00,2.56654032821069000E-01,2.56654032821069000E-01,3.41122371931008000E-01,2.56654028071445000E-01
47,9.99999999945640000E-01,4.30901164077256000E-01,-8.17276798242124000E+00,4.45140966462512000E+00,4.41206555134680000E+00,4.38407514605086000E+00,5.85006666265360000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57843593050494000E+00,7.18119370811703000E+00,9.85287163510931000E-28,0.00000000000000000E+00,2.57896337267871000E-01,2.57896337267871000E-01,3.41006133726267000E-01,2.57896335587515000E-01
48,9.99999999943687000E-01,4.30886054586885000E-01,-8.15778090730673000E+00,4.45671659765631000E+00,4.43243025671180000E+00,4.40438233658514000E+00,5.85006666265359000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57772568968792000E+00,7.24498922358214000E+00,1.01988616966718000E-27,0.00000000000000000E+00,2.59130298840339000E-01,2.59130298840339000E-01,3.40728248809925000E-01,2.59130298821114000E-01
49,9.99999999939781000E-01,4.30856856177181000E-01,-8.13886106649819000E+00,4.46345261251798000E+00,4.45818459017440000E+00,4.43005718279770000E+00,5.85006666265357000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57634316014720000E+00,7.33553788147137000E+00,1.06530475090349000E-27,0.00000000000000000E+00,2.61620202290403000E-01,2.61620202290403000E-01,3.40194151440433000E-01,2.61620193380229000E-01
50,9.99999999935875000E-01,4.30828896954445000E-01,-8.12279765736278000E+00,4.46923684975326000E+00,4.48013140566830000E+00,4.45192425103842000E+00,5.85006666265354000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57465921299350000E+00,7.42071967683232000E+00,1.10545045611397000E-27,0.00000000000000000E+00,2.64153690214621000E-01,2.64153690214621000E-01,3.39542861410877000E-01,2.64153671115657000E-01
51,9.99999999932750000E-01,4.30807338086659000E-01,-8.10923133639771000E+00,4.47419316153605000E+00,4.49875371714753000E+00,4.47046572009845000E+00,5.85006666265352000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57278352043489000E+00,7.49837296871309000E+00,1.14053162264728000E-27,0.00000000000000000E+00,2.66187024465983000E-01,2.66187024465983000E-01,3.38815511409193000E-01,2.66187007654990000E-01
52,9.99999999929625000E-01,4.30786439192100000E-01,-8.09626850384270000E+00,4.47898284315260000E+00,4.51661360520712000E+00,4.48823805191134000E+00,5.85006666265350000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57053775398591000E+00,7.57801401198348000E+00,1.17509191772663000E-27,0.00000000000000000E+00,2.68216026979679000E-01,2.68216026979679000E-01,3.37946795391331000E-01,2.68216018135609000E-01
53,9.99999999926500000E-01,4.30766151985056000E-01,-8.08386144606145000E+00,4.48361894373881000E+00,4.53377108679535000E+00,4.50530173038822000E+00,5.85006666265348000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56789965647765000E+00,7.65944381654942000E+00,1.20915095789038000E-27,0.00000000000000000E+00,2.70241270481906000E-01,2.70241270481906000E-01,3.36930669379620000E-01,2.70241265039333000E-01
54,9.99999999923375000E-01,4.30746433424324000E-01,-8.06624554393443000E+00,4.49034242558294000E+00,4.55830399173387000E+00,4.52967421213833000E+00,5.85006666265346000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56307344697653000E+00,7.78318349198277000E+00,1.25921177781451000E-27,0.00000000000000000E+00,2.72249419550466000E-01,2.72249419550466000E-01,3.35072180932762000E-01,2.72249423109923000E-01
55,9.99999999917125000E-01,4.30708556413477000E-01,-8.04428944017571000E+00,4.49882021806935000E+00,4.58900752196451000E+00,4.56015829654178000E+00,5.85006666265342000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.55497899122626000E+00,7.95490839045095000E+00,1.32451804171739000E-27,0.00000000000000000E+00,2.76224046713909000E-01,2.76224046713909000E-01,3.31951961508998000E-01,2.76224066364052000E-01
56,9.99999999910875000E-01,4.30672537514054000E-01,-8.02761384630391000E+00,4.50535897824686000E+00,4.61245614669434000E+00,4.58342041389412000E+00,5.85006666265338000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.54691426414932000E+00,8.09853226914705000E+00,1.37637190780597000E-27,0.00000000000000000E+00,2.80167697048968000E-01,2.80167697048968000E-01,3.28818813928818000E-01,2.80167707189742000E-01
57,9.99999999906969000E-01,4.30650869386010000E-01,-8.01545996520608000E+00,4.51022365718552000E+00,4.62967294149030000E+00,4.60048176729451000E+00,5.85006666265336000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.53977797832381000E+00,8.20968490331784000E+00,1.41543980924081000E-27,0.00000000000000000E+00,2.82588335323075000E-01,2.82588335323075000E-01,3.26017808848564000E-01,2.82588322116893000E-01
58,9.99999999903063000E-01,4.30629796130920000E-01,-8.00382622272807000E+00,4.51494284341341000E+00,4.64623630904750000E+00,4.61688383687506000E+00,5.85006666265333000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.53189437532946000E+00,8.32140714407232000E+00,1.45387417507978000E-27,0.00000000000000000E+00,2.84948839685349000E-01,2.84948839685349000E-01,3.22897110331656000E-01,2.84948805329787000E-01
59,9.99999999899157000E-01,4.30609276938198000E-01,-7.99267478487128000E+00,4.51952615279005000E+00,4.66219407344509000E+00,4.63267501433161000E+00,5.85006666265330000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.52329326841282000E+00,8.43323991404941000E+00,1.49169449100104000E-27,0.00000000000000000E+00,2.87244680343177000E-01,2.87244680343177000E-01,3.19465338636195000E-01,2.87244652778694000E-01
60,9.99999999895250000E-01,4.30589275113615000E-01,-7.97681620961827000E+00,4.52619262672251000E+00,4.68508652839217000E+00,4.65530083237133000E+00,5.85006666265328000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.50905809438576000E+00,8.59929376741095000E+00,1.54717988040378000E-27,0.00000000000000000E+00,2.89452273401253000E-01,2.89452273401253000E-01,3.13722909190626000E-01,2.89452254123260000E-01
61,9.99999999887438000E-01,4.30550698073560000E-01,-7.95701696330564000E+00,4.53463780253233000E+00,4.71385557907663000E+00,4.68371189414246000E+00,5.85006666265322000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.48836485294094000E+00,8.82164682198795000E+00,1.61935865912371000E-27,0.00000000000000000E+00,2.93648824803073000E-01,2.93648824803073000E-01,3.05186868173007000E-01,2.93648813858536000E-01
62,9.99999999879625000E-01,4.30513830647114000E-01,-7.94307998472750000E+00,4.54067640880114000E+00,4.73425370000547000E+00,4.70383877933316000E+00,5.85006666265317000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.47193680917507000E+00,8.99217752491107000E+00,1.67217672484952000E-27,0.00000000000000000E+00,2.97714500625519000E-01,2.97714500625519000E-01,2.98201669439643000E-01,2.97714480474820000E-01
63,9.99999999875719000E-01,4.30495975726129000E-01,-7.93421999576725000E+00,4.54459901777687000E+00,4.74734103119669000E+00,4.71673666378013000E+00,5.85006666265315000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.46061142335713000E+00,9.10810590456605000E+00,1.70664639012941000E-27,0.00000000000000000E+00,2.99746330914374000E-01,2.99746330914372000E-01,2.93263930023261000E-01,2.99746303384163000E-01
64,9.99999999871813000E-01,4.30478479234600000E-01,-7.92153080919571000E+00,4.55033854921794000E+00,4.76626400032872000E+00,4.73536354634173000E+00,5.85006666265312000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.44336696396162000E+00,9.28710271339453000E+00,1.75725480286637000E-27,0.00000000000000000E+00,3.01816083916405000E-01,3.01816083916334000E-01,2.85565023075361000E-01,3.01816053100727000E-01
65,9.99999999864000000E-01,4.30444487837823000E-01,-7.90557617409391000E+00,4.55768890864352000E+00,4.79028391965781000E+00,4.75898396226919000E+00,5.85006666265307000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.42070253092050000E+00,9.53742666706906000E+00,1.82302211963897000E-27,0.00000000000000000E+00,3.06081737217367000E-01,3.06081737215870000E-01,2.75128824434136000E-01,3.06081691535002000E-01
66,9.99999999856188000E-01,4.30411714964270000E-01,-7.89066922915944000E+00,4.56475415393125000E+00,4.81305137745244000E+00,4.78133807696659000E+00,5.85006666265302000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.39896693350278000E+00,9.79288890867960000E+00,1.88669336347932000E-27,0.00000000000000000E+00,3.10386327956585000E-01,3.10386327946680000E-01,2.64771168098967000E-01,3.10386320984383000E-01
67,9.99999999848375000E-01,4.30380040866863000E-01,-7.87847988131227000E+00,4.57067169636072000E+00,4.83191121645495000E+00,4.79983132997395000E+00,5.85006666265297000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.38133830800846000E+00,1.00130082718555000E+01,1.94040638524626000E-27,0.00000000000000000E+00,3.14514156067665000E-01,3.14514156026024000E-01,2.56129488112855000E-01,3.14514202493049000E-01
68,9.99999999842614000E-01,4.30357323472752000E-01,-7.86865687604771000E+00,4.57555638335772000E+00,4.84730622732127000E+00,4.81490703082381000E+00,5.85006666265294000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.36750004609855000E+00,1.01945517370150000E+01,1.98480275177568000E-27,0.00000000000000000E+00,3.17320104528521000E-01,3.17320104427923000E-01,2.49201533356913000E-01,3.17320139035211000E-01
69,9.99999999836852000E-01,4.30335110693409000E-01,-7.85926849419358000E+00,4.58031220340982000E+00,4.86217713236669000E+00,4.82945465032059000E+00,5.85006666265291000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.35490359447862000E+00,1.03687823453199000E+01,2.02818390838643000E-27,0.00000000000000000E+00,3.19835047412303000E-01,3.19835047195257000E-01,2.42780076544073000E-01,3.19835085697273000E-01
70,9.99999999831090000E-01,4.30313369646588000E-01,-7.84810940437972000E+00,4.58609240875387000E+00,4.88008061987286000E+00,4.84694718567343000E+00,5.85006666265288000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.34104344180325000E+00,1.05727461017383000E+01,2.08098209672086000E-27,0.00000000000000000E+00,3.21992095581867000E-01,3.21992095156273000E-01,2.35576515714888000E-01,3.21992176664244000E-01
71,9.99999999822448000E-01,4.30281579471712000E-01,-7.83543520075257000E+00,4.59276317137667000E+00,4.90063975906468000E+00,4.86701711725435000E+00,5.85006666265283000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.32730760901127000E+00,1.07937444181058000E+01,2.14261805327205000E-27,0.00000000000000000E+00,3.24521178567910000E-01,3.24521177562618000E-01,2.28289704140828000E-01,3.24521231324389000E-01
72,9.99999999813805000E-01,4.30250696952347000E-01,-7.82156480517240000E+00,4.60022383970951000E+00,4.92346286385635000E+00,4.88927021897079000E+00,5.85006666265279000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.31513716292601000E+00,1.10113919586586000E+01,2.21216549462377000E-27,0.00000000000000000E+00,3.26131373089723000E-01,3.26131371068513000E-01,2.21705956639409000E-01,3.26131366041375000E-01
73,9.99999999802282000E-01,4.30210804822417000E-01,-7.80668237984364000E+00,4.60829619003384000E+00,4.94816614274757000E+00,4.91334617817077000E+00,5.85006666265273000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.30615537574372000E+00,1.12055698299072000E+01,2.28930006766476000E-27,0.00000000000000000E+00,3.26851226564998000E-01,3.26851222455754000E-01,2.16745383055696000E-01,3.26851114936306000E-01
74,9.99999999790758000E-01,4.30172246114200000E-01,-7.79606350016498000E+00,4.61403048796468000E+00,4.96581922927882000E+00,4.93055523860929000E+00,5.85006666265268000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.30250553588813000E+00,1.13194203026448000E+01,2.34597588002740000E-27,0.00000000000000000E+00,3.26355180030202000E-01,3.26355173194907000E-01,2.14653739580740000E-01,3.26355014211173000E-01
75,9.99999999784996000E-01,4.30153428712080000E-01,-7.78595412857993000E+00,4.61957938829362000E+00,4.98278557986623000E+00,4.94707636603459000E+00,5.85006666265265000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.30114855814047000E+00,1.14067907998784000E+01,2.40123566433125000E-27,0.00000000000000000E+00,3.25654544068405000E-01,3.25654535903312000E-01,2.13784915688683000E-01,3.25654429555030000E-01
76,9.99999999773473000E-01,4.30116652780828000E-01,-7.76988539911994000E+00,4.62831426817850000E+00,5.00967698620291000E+00,4.97327107276155000E+00,5.85006666265259000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.30336462326328000E+00,1.15118074600609000E+01,2.49176185655409000E-27,0.00000000000000000E+00,3.23552847397918000E-01,3.23552837280961000E-01,2.14730711727824000E-01,3.23552836848164000E-01
77,9.99999999756188000E-01,4.30063476111021000E-01,-7.75328109543776000E+00,4.63704355180184000E+00,5.03705108197540000E+00,4.99997932233442000E+00,5.85006666265251000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.31052089731378000E+00,1.15808610061702000E+01,2.58889249110935000E-27,0.00000000000000000E+00,3.19721528202299000E-01,3.19721517056109000E-01,2.18258198293520000E-01,3.19721522449804000E-01
78,9.99999999742272000E-01,4.30022256866725000E-01,-7.73915470473156000E+00,4.64432782320090000E+00,5.06010194409844000E+00,5.02248367913151000E+00,5.85006666265243000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.31989675126620000E+00,1.15970780007137000E+01,2.67450342998191000E-27,0.00000000000000000E+00,3.16075484578730000E-01,3.16075474403881000E-01,2.22938920817438000E-01,3.16075404592774000E-01
79,9.99999999728356000E-01,4.29982345616676000E-01,-7.72553469360434000E+00,4.65115433546994000E+00,5.08199861032545000E+00,5.04388755644029000E+00,5.85006666265234000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.33114195365226000E+00,1.15738411100786000E+01,2.75972537617460000E-27,0.00000000000000000E+00,3.11819996764808000E-01,3.11819988708059000E-01,2.28525667321273000E-01,3.11819967376338000E-01
80,9.99999999714440000E-01,4.29943656107474000E-01,-7.71235347690985000E+00,4.65755761751783000E+00,5.10285131260593000E+00,5.06430101120115000E+00,5.85006666265225000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.34352179010871000E+00,1.15173575307120000E+01,2.84478686514578000E-27,0.00000000000000000E+00,3.07125501156936000E-01,3.07125495501803000E-01,2.34603827825182000E-01,3.07125479450573000E-01
81,9.99999999700524000E-01,4.29906113334061000E-01,-7.69547191178467000E+00,4.66555621958727000E+00,5.12919215315975000E+00,5.09011331172988000E+00,5.85006666265215000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.36103353318737000E+00,1.14050625946336000E+01,2.95756809701738000E-27,0.00000000000000000E+00,3.02135796265535000E-01,3.02135792725283000E-01,2.43046629459084000E-01,3.02135745192872000E-01
82,9.99999999677331000E-01,4.29845907280848000E-01,-7.67511941767912000E+00,4.67462255326478000E+00,5.16003564487380000E+00,5.12044280601263000E+00,5.85006666265196000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.38267649598085000E+00,1.12522777561431000E+01,3.09949900328381000E-27,0.00000000000000000E+00,2.94059226479000000E-01,2.94059225188792000E-01,2.53214111610345000E-01,2.94059271527647000E-01
83,9.99999999654137000E-01,4.29788434239067000E-01,-7.65942905380550000E+00,4.68124584825785000E+00,5.18323633821014000E+00,5.14332792025803000E+00,5.85006666265175000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.39904222975509000E+00,1.11318340797121000E+01,3.21355112211516000E-27,0.00000000000000000E+00,2.86900030685083000E-01,2.86900030358049000E-01,2.60691035722493000E-01,2.86900059891079000E-01
84,9.99999999640221000E-01,4.29755163596635000E-01,-7.64807951115589000E+00,4.68595011833194000E+00,5.19986306363017000E+00,5.15974324663395000E+00,5.85006666265161000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.41069872808651000E+00,1.10364468187279000E+01,3.29865742964061000E-27,0.00000000000000000E+00,2.82966012843861000E-01,2.82966012740951000E-01,2.65899635909937000E-01,2.82966039700594000E-01
85,9.99999999626305000E-01,4.29722743807938000E-01,-7.63523569469869000E+00,4.69116244584646000E+00,5.21849454128534000E+00,5.17815947848856000E+00,5.85006666265147000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.42342452930918000E+00,1.09214546518647000E+01,3.39769080669273000E-27,0.00000000000000000E+00,2.79180786940244000E-01,2.79180786922537000E-01,2.71491842087559000E-01,2.79180827886659000E-01
